root,f_name,f_number,zp,mw_corr,mw_ebv,nobj,e10,e50,e90
sub-primer-cosmos-grizli-v6.0-fix,f090w_tot_1,363,0.929796,1.0188205,0.0143,48547,5.131883,8.253485,16.21985
sub-primer-cosmos-grizli-v6.0-fix,f105w_tot_1,202,0.919518,1.0144222,0.0143,5415,12.065235,15.701733,32.17172
sub-primer-cosmos-grizli-v6.0-fix,f110w_tot_1,241,1.0,1.0127344,0.0143,0,-1.0,-1.0,-1.0
sub-primer-cosmos-grizli-v6.0-fix,f115w_tot_1,364,0.897696,1.0122626,0.0143,48726,5.0512586,8.15852,16.33221
sub-primer-cosmos-grizli-v6.0-fix,f125w_tot_1,203,0.924687,1.0107558,0.0143,49253,13.296263,18.603962,30.473131
sub-primer-cosmos-grizli-v6.0-fix,f140w_tot_1,204,0.938454,1.0090238,0.0143,39875,24.04843,33.8179,54.39248
sub-primer-cosmos-grizli-v6.0-fix,f150w_tot_1,365,0.880424,1.0079497,0.0143,46938,4.318324,6.9819183,13.943372
sub-primer-cosmos-grizli-v6.0-fix,f160w_tot_1,205,0.956927,1.0076053,0.0143,49868,12.451538,16.328953,28.0951
sub-primer-cosmos-grizli-v6.0-fix,f200w_tot_1,366,0.911042,1.0052289,0.0143,46696,3.5513463,5.7740827,11.732602
sub-primer-cosmos-grizli-v6.0-fix,f277w_tot_1,375,1.0,1.0033548,0.0143,49841,2.6293342,4.308319,9.827091
sub-primer-cosmos-grizli-v6.0-fix,f350lpu_tot_1,339,0.915271,1.0424546,0.0143,6986,8.109801,12.203643,22.126816
sub-primer-cosmos-grizli-v6.0-fix,f356w_tot_1,376,1.090191,1.0006198,0.0143,49335,2.4002995,3.9443955,9.38756
sub-primer-cosmos-grizli-v6.0-fix,f410m_tot_1,383,1.133545,1.0,0.0143,47812,4.4849916,7.2682376,15.365329
sub-primer-cosmos-grizli-v6.0-fix,f435w_tot_1,233,1.061895,1.0559781,0.0143,39193,3.4770477,6.9316516,11.74642
sub-primer-cosmos-grizli-v6.0-fix,f444w_tot_1,377,1.164464,1.0000004,0.0143,47989,3.6027744,5.801398,11.904581
sub-primer-cosmos-grizli-v6.0-fix,f475w_tot_1,234,0.983353,1.0504949,0.0143,6645,12.955936,17.225525,27.111576
sub-primer-cosmos-grizli-v6.0-fix,f606w_tot_1,236,0.904966,1.0378091,0.0143,46949,6.0515285,9.033707,16.741068
sub-primer-cosmos-grizli-v6.0-fix,f606wu_tot_1,214,0.933268,1.0380441,0.0143,435,7.761829,9.81521,16.385988
sub-primer-cosmos-grizli-v6.0-fix,f814w_tot_1,239,0.828937,1.0229872,0.0143,50168,6.499412,8.896432,16.348867
sub-primer-cosmos-grizli-v6.0-fix,f850lp_tot_1,240,1.0,1.0187128,0.0143,0,-1.0,-1.0,-1.0
sub-primer-uds-grizli-v6.0-fix,f090w_tot_1,363,0.935348,1.0264194,0.02,63028,5.9286976,9.340255,16.834023
sub-primer-uds-grizli-v6.0-fix,f105w_tot_1,202,0.924749,1.0202276,0.02,2290,12.013619,22.288319,36.59276
sub-primer-uds-grizli-v6.0-fix,f115w_tot_1,364,0.887637,1.0171918,0.02,63017,5.8918977,9.288611,16.86036
sub-primer-uds-grizli-v6.0-fix,f125w_tot_1,203,0.925654,1.0150747,0.02,44590,9.958897,17.474392,27.584038
sub-primer-uds-grizli-v6.0-fix,f140w_tot_1,204,0.946826,1.012643,0.02,34706,19.572016,30.38433,47.281857
sub-primer-uds-grizli-v6.0-fix,f150w_tot_1,365,0.883803,1.0111359,0.02,62987,4.94354,7.7972584,14.409646
sub-primer-uds-grizli-v6.0-fix,f160w_tot_1,205,0.950107,1.0106527,0.02,46127,10.129075,15.708299,26.45156
sub-primer-uds-grizli-v6.0-fix,f200w_tot_1,366,0.912375,1.0073206,0.02,62956,4.0786657,6.474226,12.288882
sub-primer-uds-grizli-v6.0-fix,f277w_tot_1,375,1.0,1.0046952,0.02,64874,3.1964962,5.043531,10.452797
sub-primer-uds-grizli-v6.0-fix,f350lpu_tot_1,339,0.896799,1.0598178,0.02,4968,7.259684,10.345583,17.295643
sub-primer-uds-grizli-v6.0-fix,f356w_tot_1,376,1.081636,1.0008665,0.02,64872,3.1224573,4.90727,10.129587
sub-primer-uds-grizli-v6.0-fix,f410m_tot_1,383,1.131782,1.0000001,0.02,64949,5.9831796,9.305346,18.068277
sub-primer-uds-grizli-v6.0-fix,f435w_tot_1,233,1.087811,1.0791513,0.02,46766,9.547999,14.03375,22.92419
sub-primer-uds-grizli-v6.0-fix,f444w_tot_1,377,1.170389,1.0000005,0.02,64924,4.9951644,7.704423,14.5245075
sub-primer-uds-grizli-v6.0-fix,f606w_tot_1,236,0.878563,1.0532644,0.02,46768,5.1900043,9.088559,16.762815
sub-primer-uds-grizli-v6.0-fix,f775w_tot_1,238,1.0,1.034584,0.02,0,-1.0,-1.0,-1.0
sub-primer-uds-grizli-v6.0-fix,f814w_tot_1,239,0.820997,1.032294,0.02,49645,4.005974,8.75143,17.201488
sub-primer-uds-grizli-v6.0-fix,f850lp_tot_1,240,0.836681,1.026268,0.02,6605,21.784727,29.40254,46.655045
sunrise-grizli-v6.0-fix,f090w_tot_1,363,0.902559,1.0379903,0.0286,10071,4.8384824,7.280154,15.487828
sunrise-grizli-v6.0-fix,f105w_tot_1,202,0.933748,1.0290483,0.0286,2830,20.466797,28.32136,58.898792
sunrise-grizli-v6.0-fix,f110w_tot_1,241,0.947626,1.0256232,0.0286,3007,4.2360916,5.9682355,14.368527
sunrise-grizli-v6.0-fix,f115w_tot_1,364,0.869673,1.0246735,0.0286,10071,4.7716117,7.420238,16.040281
sunrise-grizli-v6.0-fix,f125w_tot_1,203,0.962824,1.0216256,0.0286,2822,36.015507,49.820015,102.26073
sunrise-grizli-v6.0-fix,f140w_tot_1,204,0.983053,1.0181277,0.0286,2829,31.071213,43.15094,88.89873
sunrise-grizli-v6.0-fix,f150w_tot_1,365,0.871654,1.015962,0.0286,6902,4.7199364,6.8102508,16.163797
sunrise-grizli-v6.0-fix,f160w_tot_1,205,0.991437,1.015268,0.0286,2826,21.370983,29.581959,62.665546
sunrise-grizli-v6.0-fix,f200w_tot_1,366,0.903966,1.0104847,0.0286,6899,3.893026,5.64175,14.358099
sunrise-grizli-v6.0-fix,f277w_tot_1,375,1.0,1.0067208,0.0286,9977,2.5399847,4.100314,10.74138
sunrise-grizli-v6.0-fix,f356w_tot_1,376,1.080565,1.0012387,0.0286,9980,2.3893735,3.8693838,10.047629
sunrise-grizli-v6.0-fix,f410m_tot_1,383,1.135759,1.0000001,0.0286,6784,5.0495453,7.0783553,17.736658
sunrise-grizli-v6.0-fix,f435w_tot_1,233,1.086883,1.1150762,0.0286,3596,15.5499935,21.466692,40.984127
sunrise-grizli-v6.0-fix,f444w_tot_1,377,1.147259,1.0000007,0.0286,6778,4.1926622,5.8315387,13.957522
sunrise-grizli-v6.0-fix,f475w_tot_1,234,1.021608,1.1035097,0.0286,3879,7.428007,10.200174,20.246265
sunrise-grizli-v6.0-fix,f606w_tot_1,236,0.885666,1.0770073,0.0286,3595,9.098673,12.399264,25.284582
sunrise-grizli-v6.0-fix,f814w_tot_1,239,0.848729,1.0464933,0.0286,3890,5.575252,7.5264587,16.375511
abells1063-grizli-v7.5-fix,f105w_tot_1,202,0.9502,1.0107,0.011,7536,1.672,2.908,26.519
abells1063-grizli-v7.5-fix,f125w_tot_1,203,0.9716,1.008,0.011,7535,2.406,4.15,25.057
abells1063-grizli-v7.5-fix,f140w_tot_1,204,0.9945,1.0067,0.011,5826,2.132,3.452,11.441
abells1063-grizli-v7.5-fix,f160w_tot_1,205,1.0199,1.0056,0.011,7535,2.204,3.824,32.704
abells1063-grizli-v7.5-fix,f390wu_tot_1,210,1.6827,1.0449,0.011,5300,10.097,19.272,44.838
abells1063-grizli-v7.5-fix,f606wu_tot_1,214,0.9562,1.0281,0.011,6340,4.835,7.658,15.169
abells1063-grizli-v7.5-fix,f435w_tot_1,233,0.9773,1.0412,0.011,6730,1.808,2.947,6.116
abells1063-grizli-v7.5-fix,f475w_tot_1,234,0.9241,1.0372,0.011,5801,8.26,14.035,32.817
abells1063-grizli-v7.5-fix,f606w_tot_1,236,0.8959,1.0279,0.011,9950,1.842,3.284,18.852
abells1063-grizli-v7.5-fix,f625w_tot_1,237,0.8575,1.0249,0.011,5843,10.45,16.7,38.311
abells1063-grizli-v7.5-fix,f775w_tot_1,238,0.8305,1.0182,0.011,5718,13.191,20.979,50.801
abells1063-grizli-v7.5-fix,f814w_tot_1,239,0.8313,1.017,0.011,9877,1.484,2.643,20.915
abells1063-grizli-v7.5-fix,f850lp_tot_1,240,0.8672,1.0138,0.011,6386,18.02,28.699,56.704
abells1063-grizli-v7.5-fix,f110w_tot_1,241,0.9708,1.0094,0.011,5951,5.892,9.495,29.097
abells1063-grizli-v7.5-fix,f350lpu_tot_1,339,0.8809,1.0313,0.011,6326,0.945,1.521,3.503
abells1063-grizli-v7.5-fix,f090w_tot_1,363,0.8671,1.0139,0.011,12287,0.56,0.882,2.437
abells1063-grizli-v7.5-fix,f115w_tot_1,364,0.8372,1.0091,0.011,12297,0.592,0.961,2.765
abells1063-grizli-v7.5-fix,f150w_tot_1,365,0.8564,1.0059,0.011,12297,0.632,0.998,2.929
abells1063-grizli-v7.5-fix,f200w_tot_1,366,0.8949,1.0039,0.011,12297,0.572,0.913,2.822
abells1063-grizli-v7.5-fix,f277w_tot_1,375,1.0,1.0025,0.011,12196,0.403,0.652,2.286
abells1063-grizli-v7.5-fix,f356w_tot_1,376,1.0889,1.0005,0.011,12203,0.393,0.632,2.175
abells1063-grizli-v7.5-fix,f444w_tot_1,377,1.1844,1.0,0.011,12222,0.409,0.648,2.076
abells1063-grizli-v7.5-fix,f250m_tot_1,379,0.9812,1.0028,0.011,5955,7.927,12.855,31.61
abells1063-grizli-v7.5-fix,f300m_tot_1,380,1.043,1.0022,0.011,5956,5.894,9.567,23.862
abells1063-grizli-v7.5-fix,f410m_tot_1,383,1.1298,1.0,0.011,12205,0.726,1.113,2.961
abells1063-grizli-v7.5-fix,f480m_tot_1,386,1.2064,1.0,0.011,12207,1.406,2.186,4.885
bullet-cluster-grizli-v7.4-fix,f435w_tot_1,233,1.0695,1.2891,0.067,5402,9.943,14.527,28.8
bullet-cluster-grizli-v7.4-fix,f606w_tot_1,236,0.8985,1.1886,0.067,8626,5.74,9.087,18.499
bullet-cluster-grizli-v7.4-fix,f775w_tot_1,238,0.8156,1.12,0.067,5546,5.388,7.624,16.545
bullet-cluster-grizli-v7.4-fix,f814w_tot_1,239,0.8101,1.1117,0.067,8755,5.639,8.709,18.202
bullet-cluster-grizli-v7.4-fix,f850lp_tot_1,240,0.8455,1.0903,0.067,5586,8.913,12.747,26.24
bullet-cluster-grizli-v7.4-fix,f090w_tot_1,363,0.8627,1.0908,0.067,9418,2.961,5.199,15.338
bullet-cluster-grizli-v7.4-fix,f115w_tot_1,364,0.831,1.0585,0.067,9441,2.973,5.218,15.987
bullet-cluster-grizli-v7.4-fix,f150w_tot_1,365,0.8529,1.0376,0.067,9408,2.492,4.392,13.957
bullet-cluster-grizli-v7.4-fix,f200w_tot_1,366,0.8897,1.0246,0.067,9436,2.106,3.704,12.533
bullet-cluster-grizli-v7.4-fix,f277w_tot_1,375,1.0,1.0157,0.067,9403,1.529,2.74,10.413
bullet-cluster-grizli-v7.4-fix,f356w_tot_1,376,1.1007,1.0029,0.067,9440,1.489,2.655,10.276
bullet-cluster-grizli-v7.4-fix,f444w_tot_1,377,1.2203,1.0,0.067,9455,2.222,3.905,12.281
bullet-cluster-grizli-v7.4-fix,f410m_tot_1,383,1.144,1.0,0.067,9475,2.761,4.857,16.249
cos-imf-v7.4-fix,f105w_tot_1,202,0.9531,1.0156,0.015,1354,23.551,30.172,62.084
cos-imf-v7.4-fix,f125w_tot_1,203,0.9664,1.0117,0.015,2484,11.756,14.996,25.623
cos-imf-v7.4-fix,f140w_tot_1,204,1.0,1.0098,0.015,0,-99.0,-99.0,-99.0
cos-imf-v7.4-fix,f160w_tot_1,205,1.0285,1.0082,0.015,24345,19.579,204.954,359.771
cos-imf-v7.4-fix,f475w_tot_1,234,0.9771,1.0548,0.015,5376,12.073,15.388,24.481
cos-imf-v7.4-fix,f606w_tot_1,236,0.9101,1.041,0.015,9542,9.878,13.392,22.579
cos-imf-v7.4-fix,f814w_tot_1,239,0.852,1.0249,0.015,29338,11.818,16.354,26.048
cos-imf-v7.4-fix,f110w_tot_1,241,0.9728,1.0138,0.015,2034,14.912,18.708,31.796
cos-imf-v7.4-fix,f115w_tot_1,364,0.859,1.0133,0.015,29176,7.993,12.93,27.573
cos-imf-v7.4-fix,f150w_tot_1,365,0.8718,1.0086,0.015,29080,9.761,14.79,28.647
cos-imf-v7.4-fix,f200w_tot_1,366,0.8953,1.0057,0.015,18186,4.234,6.52,13.919
cos-imf-v7.4-fix,f277w_tot_1,375,1.0,1.0036,0.015,29201,5.279,8.161,18.943
cos-imf-v7.4-fix,f356w_tot_1,376,1.0637,1.0007,0.015,18322,3.811,5.648,14.043
cos-imf-v7.4-fix,f444w_tot_1,377,1.175,1.0,0.015,29228,6.497,9.849,20.662
cos-imf-v7.4-fix,f770w_tot_1,396,1.5532,1.0,0.015,4788,26.027,102.012,772.992
cos-imf-v7.4-fix,f1000w_tot_1,397,1.0,1.0,0.015,413,87.421,234.831,1498.423
cos-imf-v7.4-fix,f2100w_tot_1,402,1.0,1.0,0.015,543,170.589,288.733,1099.24
cos-infty-v7.4-fix,f105w_tot_1,202,0.9176,1.0169,0.017,108,15.81,25.475,62.215
cos-infty-v7.4-fix,f125w_tot_1,203,0.9698,1.0126,0.017,905,11.001,18.62,34.112
cos-infty-v7.4-fix,f140w_tot_1,204,0.9778,1.0105,0.017,712,27.015,36.149,66.144
cos-infty-v7.4-fix,f160w_tot_1,205,0.9915,1.0089,0.017,1048,11.533,17.138,46.098
cos-infty-v7.4-fix,f475w_tot_1,234,1.0243,1.0592,0.017,1092,13.476,18.053,31.011
cos-infty-v7.4-fix,f606w_tot_1,236,0.8895,1.0443,0.017,913,8.769,13.854,27.201
cos-infty-v7.4-fix,f814w_tot_1,239,0.826,1.0269,0.017,1093,9.525,14.847,26.82
cos-infty-v7.4-fix,f850lp_tot_1,240,0.9581,1.0219,0.017,44,28.56,39.562,96.219
cos-infty-v7.4-fix,f090w_tot_1,363,0.8846,1.022,0.017,775,6.54,9.898,19.502
cos-infty-v7.4-fix,f115w_tot_1,364,0.8641,1.0143,0.017,1088,6.13,9.774,25.556
cos-infty-v7.4-fix,f150w_tot_1,365,0.864,1.0093,0.017,1087,5.772,9.63,21.174
cos-infty-v7.4-fix,f200w_tot_1,366,0.9105,1.0061,0.017,845,4.363,6.691,13.617
cos-infty-v7.4-fix,f277w_tot_1,375,1.0,1.0039,0.017,1091,2.892,4.6,12.217
cos-infty-v7.4-fix,f356w_tot_1,376,1.068,1.0007,0.017,865,3.059,4.818,9.653
cos-infty-v7.4-fix,f444w_tot_1,377,1.1431,1.0,0.017,1091,4.218,6.934,15.191
cos-infty-v7.4-fix,f410m_tot_1,383,1.0908,1.0,0.017,861,7.14,11.728,22.309
cos-infty-v7.4-fix,f770w_tot_1,396,1.4131,1.0,0.017,872,12.245,22.818,176.67
cos-infty-v7.4-fix,f1800w_tot_1,401,3.6324,1.0,0.017,990,121.914,243.882,757.715
cos-suspense-v7.4-fix,f105w_tot_1,202,0.9729,1.016,0.016,198,27.591,34.087,83.338
cos-suspense-v7.4-fix,f140w_tot_1,204,0.9941,1.01,0.016,2404,11.801,15.237,26.742
cos-suspense-v7.4-fix,f160w_tot_1,205,1.0081,1.0085,0.016,23685,18.886,189.458,341.492
cos-suspense-v7.4-fix,f438wu_tot_1,211,1.0148,1.0623,0.016,476,9.338,12.884,21.749
cos-suspense-v7.4-fix,f606w_tot_1,236,0.8946,1.0421,0.016,4656,8.001,10.286,16.325
cos-suspense-v7.4-fix,f814w_tot_1,239,0.8568,1.0256,0.016,23986,12.02,16.534,26.633
cos-suspense-v7.4-fix,f110w_tot_1,241,0.9798,1.0142,0.016,901,8.727,11.812,24.109
cos-suspense-v7.4-fix,f070w_tot_1,362,0.9565,1.0318,0.016,5174,6.84,9.576,18.025
cos-suspense-v7.4-fix,f090w_tot_1,363,0.901,1.0209,0.016,1448,9.797,13.668,25.895
cos-suspense-v7.4-fix,f115w_tot_1,364,0.8767,1.0136,0.016,20776,12.001,18.575,34.574
cos-suspense-v7.4-fix,f150w_tot_1,365,0.8801,1.0088,0.016,22252,9.81,15.215,28.995
cos-suspense-v7.4-fix,f200w_tot_1,366,0.91,1.0058,0.016,6950,9.081,13.094,27.887
cos-suspense-v7.4-fix,f277w_tot_1,375,1.0,1.0037,0.016,20839,5.251,8.229,18.465
cos-suspense-v7.4-fix,f444w_tot_1,377,1.1603,1.0,0.016,22406,6.541,10.018,21.106
cos-suspense-v7.4-fix,f360m_tot_1,382,1.0689,1.0,0.016,5374,8.973,12.644,32.804
cos-suspense-v7.4-fix,f770w_tot_1,396,1.0,1.0,0.016,0,-99.0,-99.0,-99.0
cweb-1.5-grizli-v7.5-fix,f105w_tot_1,202,0.9534,1.0153,0.015,2427,23.882,30.365,58.307
cweb-1.5-grizli-v7.5-fix,f125w_tot_1,203,0.9662,1.0114,0.015,7151,12.944,18.479,30.051
cweb-1.5-grizli-v7.5-fix,f140w_tot_1,204,1.0117,1.0096,0.015,418,29.134,35.598,58.748
cweb-1.5-grizli-v7.5-fix,f160w_tot_1,205,1.0163,1.0081,0.015,45255,18.582,200.162,353.381
cweb-1.5-grizli-v7.5-fix,f435w_tot_1,233,1.0635,1.0596,0.015,2285,5.947,8.262,12.773
cweb-1.5-grizli-v7.5-fix,f475w_tot_1,234,0.9769,1.0538,0.015,5364,12.225,15.396,24.233
cweb-1.5-grizli-v7.5-fix,f606w_tot_1,236,0.9075,1.0402,0.015,19189,9.917,13.903,23.335
cweb-1.5-grizli-v7.5-fix,f814w_tot_1,239,0.8529,1.0245,0.015,51829,10.638,15.873,25.461
cweb-1.5-grizli-v7.5-fix,f850lp_tot_1,240,1.0,1.0199,0.015,104,30.429,35.148,55.369
cweb-1.5-grizli-v7.5-fix,f110w_tot_1,241,0.9735,1.0135,0.015,2044,14.999,18.729,31.811
cweb-1.5-grizli-v7.5-fix,f350lpu_tot_1,339,0.9549,1.0452,0.015,3976,8.763,12.554,20.539
cweb-1.5-grizli-v7.5-fix,f115w_tot_1,364,0.858,1.013,0.015,51477,7.976,12.552,27.76
cweb-1.5-grizli-v7.5-fix,f150w_tot_1,365,0.8715,1.0085,0.015,51210,9.768,14.907,28.344
cweb-1.5-grizli-v7.5-fix,f200w_tot_1,366,0.8968,1.0056,0.015,35395,4.3,6.581,13.591
cweb-1.5-grizli-v7.5-fix,f277w_tot_1,375,1.0,1.0036,0.015,51522,5.316,8.213,18.498
cweb-1.5-grizli-v7.5-fix,f356w_tot_1,376,1.0656,1.0007,0.015,35741,3.862,5.705,13.13
cweb-1.5-grizli-v7.5-fix,f444w_tot_1,377,1.1763,1.0,0.015,51549,6.526,9.951,20.242
cweb-1.5-grizli-v7.5-fix,f770w_tot_1,396,1.5282,1.0,0.015,5106,26.779,90.865,645.704
cweb-2.5-grizli-v7.5-fix,f105w_tot_1,202,0.9537,1.0149,0.015,8223,11.99,15.817,30.888
cweb-2.5-grizli-v7.5-fix,f125w_tot_1,203,0.959,1.0111,0.015,50863,14.085,19.081,29.643
cweb-2.5-grizli-v7.5-fix,f140w_tot_1,204,0.9723,1.0093,0.015,32198,23.074,33.582,51.99
cweb-2.5-grizli-v7.5-fix,f160w_tot_1,205,0.9946,1.0079,0.015,64418,13.004,18.57,214.325
cweb-2.5-grizli-v7.5-fix,f435w_tot_1,233,1.0622,1.058,0.015,37118,3.236,6.978,11.425
cweb-2.5-grizli-v7.5-fix,f606w_tot_1,236,0.8983,1.0392,0.015,44867,7.294,11.221,19.949
cweb-2.5-grizli-v7.5-fix,f814w_tot_1,239,0.842,1.0238,0.015,65948,7.122,10.942,20.814
cweb-2.5-grizli-v7.5-fix,f850lp_tot_1,240,1.0,1.0194,0.015,2,-99.0,-99.0,-99.0
cweb-2.5-grizli-v7.5-fix,f350lpu_tot_1,339,0.9444,1.044,0.015,20442,7.886,11.769,19.848
cweb-2.5-grizli-v7.5-fix,f090w_tot_1,363,0.8806,1.0195,0.015,37080,4.839,7.901,16.231
cweb-2.5-grizli-v7.5-fix,f115w_tot_1,364,0.8453,1.0127,0.015,65716,4.395,8.51,21.645
cweb-2.5-grizli-v7.5-fix,f150w_tot_1,365,0.8584,1.0082,0.015,65422,2.869,8.362,20.908
cweb-2.5-grizli-v7.5-fix,f200w_tot_1,366,0.8913,1.0054,0.015,57025,2.635,4.986,10.586
cweb-2.5-grizli-v7.5-fix,f277w_tot_1,375,1.0,1.0035,0.015,65701,2.248,5.182,12.838
cweb-2.5-grizli-v7.5-fix,f356w_tot_1,376,1.0626,1.0006,0.015,57426,2.041,4.032,9.385
cweb-2.5-grizli-v7.5-fix,f444w_tot_1,377,1.1604,1.0,0.015,65608,2.228,6.109,14.519
cweb-2.5-grizli-v7.5-fix,f410m_tot_1,383,1.109,1.0,0.015,37771,3.977,6.652,14.515
cweb-2.5-grizli-v7.5-fix,f770w_tot_1,396,1.6533,1.0,0.015,26343,18.963,44.425,256.802
cweb-2.5-grizli-v7.5-fix,f1800w_tot_1,401,3.2494,1.0,0.015,19238,94.035,233.227,1191.602
cweb-20250516-grizli-v7.5-fix,f105w_tot_1,202,0.9526,1.0164,0.016,37023,11.653,17.7,34.424
cweb-20250516-grizli-v7.5-fix,f125w_tot_1,203,0.9674,1.0122,0.016,177123,10.591,18.053,31.295
cweb-20250516-grizli-v7.5-fix,f140w_tot_1,204,0.98,1.0102,0.016,137945,14.572,30.912,48.798
cweb-20250516-grizli-v7.5-fix,f160w_tot_1,205,1.0041,1.0086,0.016,503575,13.461,151.434,304.309
cweb-20250516-grizli-v7.5-fix,f438wu_tot_1,211,0.9963,1.0635,0.016,11841,7.763,10.852,17.949
cweb-20250516-grizli-v7.5-fix,f606wu_tot_1,214,0.9317,1.0432,0.016,7826,6.368,9.486,14.543
cweb-20250516-grizli-v7.5-fix,f435w_tot_1,233,1.0671,1.0636,0.016,108985,3.288,6.596,10.866
cweb-20250516-grizli-v7.5-fix,f475w_tot_1,234,0.988,1.0574,0.016,114227,10.225,16.091,24.74
cweb-20250516-grizli-v7.5-fix,f606w_tot_1,236,0.9018,1.0429,0.016,268717,5.555,9.332,16.878
cweb-20250516-grizli-v7.5-fix,f814w_tot_1,239,0.8443,1.0261,0.016,536021,7.241,14.001,23.542
cweb-20250516-grizli-v7.5-fix,f850lp_tot_1,240,0.8614,1.0212,0.016,23728,23.654,36.196,54.082
cweb-20250516-grizli-v7.5-fix,f110w_tot_1,241,0.9531,1.0144,0.016,14904,9.474,16.034,31.445
cweb-20250516-grizli-v7.5-fix,f350lpu_tot_1,339,0.9499,1.0482,0.016,21194,7.738,11.71,20.094
cweb-20250516-grizli-v7.5-fix,f070w_tot_1,362,0.9407,1.0324,0.016,85402,4.053,9.693,23.63
cweb-20250516-grizli-v7.5-fix,f090w_tot_1,363,0.8915,1.0213,0.016,206754,2.847,6.468,16.265
cweb-20250516-grizli-v7.5-fix,f115w_tot_1,364,0.855,1.0139,0.016,535152,3.279,9.194,18.812
cweb-20250516-grizli-v7.5-fix,f150w_tot_1,365,0.8619,1.009,0.016,532357,2.28,10.965,22.301
cweb-20250516-grizli-v7.5-fix,f200w_tot_1,366,0.894,1.0059,0.016,496111,1.691,5.396,10.645
cweb-20250516-grizli-v7.5-fix,f140m_tot_1,368,0.8574,1.0099,0.016,12602,4.147,5.386,8.919
cweb-20250516-grizli-v7.5-fix,f182m_tot_1,370,0.8987,1.0065,0.016,15928,2.67,3.889,6.518
cweb-20250516-grizli-v7.5-fix,f210m_tot_1,371,0.9032,1.0054,0.016,15934,2.941,4.258,7.142
cweb-20250516-grizli-v7.5-fix,f277w_tot_1,375,1.0,1.0038,0.016,534268,1.581,6.256,13.626
cweb-20250516-grizli-v7.5-fix,f356w_tot_1,376,1.065,1.0007,0.016,497259,1.231,4.668,9.765
cweb-20250516-grizli-v7.5-fix,f444w_tot_1,377,1.1605,1.0,0.016,534126,2.091,7.77,15.854
cweb-20250516-grizli-v7.5-fix,f250m_tot_1,379,0.9623,1.0043,0.016,19397,3.716,5.535,25.8
cweb-20250516-grizli-v7.5-fix,f335m_tot_1,381,1.0672,1.0013,0.016,46716,2.626,6.134,14.968
cweb-20250516-grizli-v7.5-fix,f360m_tot_1,382,1.078,1.0,0.016,8743,8.687,11.894,26.088
cweb-20250516-grizli-v7.5-fix,f410m_tot_1,383,1.1108,1.0,0.016,193817,3.051,6.383,14.355
cweb-20250516-grizli-v7.5-fix,f480m_tot_1,386,1.1465,1.0,0.016,12971,5.906,7.824,12.771
cweb-20250516-grizli-v7.5-fix,f770w_tot_1,396,1.6107,1.0,0.016,177358,15.122,40.005,261.82
cweb-20250516-grizli-v7.5-fix,f1000w_tot_1,397,1.8093,1.0,0.016,92204,69.626,137.211,631.916
cweb-20250516-grizli-v7.5-fix,f1800w_tot_1,401,3.2946,1.0,0.016,82505,100.638,283.532,1581.609
cweb-20250516-grizli-v7.5-fix,f2100w_tot_1,402,4.2426,1.0,0.016,135629,142.962,208.113,679.69
cweb-20250607-grizli-v7.5-fix,f105w_tot_1,202,0.9519,1.0165,0.016,42483,12.001,18.557,36.304
cweb-20250607-grizli-v7.5-fix,f125w_tot_1,203,0.9681,1.0123,0.016,181512,10.675,18.081,31.396
cweb-20250607-grizli-v7.5-fix,f140w_tot_1,204,0.9817,1.0103,0.016,146837,14.548,30.766,50.22
cweb-20250607-grizli-v7.5-fix,f160w_tot_1,205,1.0094,1.0087,0.016,597021,13.867,167.054,313.755
cweb-20250607-grizli-v7.5-fix,f438wu_tot_1,211,0.9965,1.0639,0.016,11841,7.762,10.858,17.952
cweb-20250607-grizli-v7.5-fix,f606wu_tot_1,214,0.9317,1.0435,0.016,8310,6.023,9.382,14.379
cweb-20250607-grizli-v7.5-fix,f435w_tot_1,233,1.0677,1.0641,0.016,108985,3.286,6.597,10.851
cweb-20250607-grizli-v7.5-fix,f475w_tot_1,234,0.9892,1.0578,0.016,114412,10.216,16.074,24.705
cweb-20250607-grizli-v7.5-fix,f606w_tot_1,236,0.9024,1.0432,0.016,279025,5.624,9.4,16.877
cweb-20250607-grizli-v7.5-fix,f814w_tot_1,239,0.8459,1.0262,0.016,641507,7.436,14.342,23.855
cweb-20250607-grizli-v7.5-fix,f850lp_tot_1,240,0.8627,1.0214,0.016,29604,25.172,36.238,54.404
cweb-20250607-grizli-v7.5-fix,f110w_tot_1,241,0.9532,1.0145,0.016,15685,9.482,15.847,31.019
cweb-20250607-grizli-v7.5-fix,f350lpu_tot_1,339,0.9522,1.0485,0.016,21194,7.752,11.668,19.982
cweb-20250607-grizli-v7.5-fix,f070w_tot_1,362,0.9412,1.0326,0.016,85402,4.054,9.693,23.68
cweb-20250607-grizli-v7.5-fix,f090w_tot_1,363,0.8923,1.0215,0.016,206754,2.846,6.468,16.271
cweb-20250607-grizli-v7.5-fix,f115w_tot_1,364,0.8555,1.014,0.016,640520,3.614,9.512,18.892
cweb-20250607-grizli-v7.5-fix,f150w_tot_1,365,0.8622,1.0091,0.016,636618,2.728,11.725,23.103
cweb-20250607-grizli-v7.5-fix,f200w_tot_1,366,0.8934,1.006,0.016,600173,1.908,5.673,11.018
cweb-20250607-grizli-v7.5-fix,f140m_tot_1,368,0.8582,1.01,0.016,12602,4.152,5.384,8.926
